t,phase,age_ms,grav_z,base_z,q_FL_abad,q_FL_thigh,q_FL_calf,q_FR_abad,q_FR_thigh,q_FR_calf,q_RL_abad,q_RL_thigh,q_RL_calf,q_RR_abad,q_RR_thigh,q_RR_calf,dq_FL_abad,dq_FL_thigh,dq_FL_calf,dq_FR_abad,dq_FR_thigh,dq_FR_calf,dq_RL_abad,dq_RL_thigh,dq_RL_calf,dq_RR_abad,dq_RR_thigh,dq_RR_calf,qdes_FL_abad,qdes_FL_thigh,qdes_FL_calf,qdes_FR_abad,qdes_FR_thigh,qdes_FR_calf,qdes_RL_abad,qdes_RL_thigh,qdes_RL_calf,qdes_RR_abad,qdes_RR_thigh,qdes_RR_calf,tau_FL_abad,tau_FL_thigh,tau_FL_calf,tau_FR_abad,tau_FR_thigh,tau_FR_calf,tau_RL_abad,tau_RL_thigh,tau_RL_calf,tau_RR_abad,tau_RR_thigh,tau_RR_calf,kp,kd
5.4800,sine,0.8,-0.9998,nan,-0.41387,-0.08872,-0.68638,0.57835,-0.08645,-0.97448,-0.50622,0.36663,-1.27318,0.42426,0.32433,-0.86607,0.1368,0.4493,-0.0195,-0.0977,0.3321,-0.0586,-0.0195,0.2540,0.0195,0.0977,0.4103,-0.0195,-0.40737,-0.06535,-0.68670,0.57604,-0.05975,-0.97448,-0.50384,0.40886,-1.27329,0.42791,0.36444,-0.86607,0.256,0.037,0.183,0.037,-0.037,-0.110,-0.037,0.696,0.037,-0.183,0.330,-0.183,30.00,1.200
5.4850,sine,0.9,-0.9998,nan,-0.41362,-0.08758,-0.68641,0.57802,-0.08400,-0.97448,-0.50622,0.36849,-1.27318,0.42466,0.32477,-0.86607,0.0977,0.4103,0.0586,-0.0977,0.3321,0.0586,-0.0586,0.4103,0.0195,0.0586,0.3712,-0.0195,-0.40737,-0.06258,-0.68670,0.57604,-0.05699,-0.97448,-0.50384,0.41162,-1.27329,0.42791,0.36721,-0.86607,0.256,0.110,0.110,0.037,-0.037,-0.110,-0.037,0.696,0.037,-0.110,0.256,0.037,30.00,1.200
5.4900,sine,0.8,-0.9998,nan,-0.41314,-0.08499,-0.68641,0.57802,-0.08250,-0.97448,-0.50622,0.37058,-1.27318,0.42513,0.32893,-0.86607,0.2149,0.2540,0.0586,0.0586,0.4103,-0.0586,0.0586,0.4493,0.0586,0.1368,0.5275,-0.0195,-0.40737,-0.05984,-0.68670,0.57604,-0.05425,-0.97448,-0.50384,0.41437,-1.27329,0.42791,0.36995,-0.86607,0.183,0.183,0.110,0.037,0.037,-0.037,-0.037,0.696,0.110,-0.110,0.256,-0.037,30.00,1.200
5.4950,sine,0.8,-0.9998,nan,-0.41259,-0.08302,-0.68641,0.57783,-0.08057,-0.97448,-0.50633,0.37277,-1.27318,0.42554,0.33047,-0.86607,0.0977,0.3712,-0.0586,0.0195,0.3321,-0.0586,0.0195,0.5275,0.0195,-0.0195,0.4493,-0.0586,-0.40737,-0.05712,-0.68670,0.57604,-0.05152,-0.97448,-0.50384,0.41709,-1.27329,0.42791,0.37267,-0.86607,0.183,0.256,0.110,0.110,0.037,-0.037,-0.037,0.623,0.110,-0.110,0.256,-0.110,30.00,1.200
5.5000,sine,0.7,-0.9998,nan,-0.41223,-0.08115,-0.68638,0.57769,-0.07841,-0.97448,-0.50633,0.37514,-1.27318,0.42576,0.33168,-0.86607,0.0977,0.3321,0.0586,0.0195,0.4493,0.0195,-0.0195,0.4493,0.0586,0.0977,0.6056,0.0586,-0.40737,-0.05442,-0.68670,0.57604,-0.04882,-0.97448,-0.50384,0.41979,-1.27329,0.42791,0.37537,-0.86607,0.183,0.256,0.110,0.037,0.037,-0.110,-0.037,0.549,0.110,-0.183,0.256,0.037,30.00,1.200
5.5050,sine,0.7,-0.9998,nan,-0.41194,-0.07987,-0.68638,0.57747,-0.07622,-0.97451,-0.50633,0.37708,-1.27315,0.42612,0.33592,-0.86607,0.0195,0.5275,0.0195,0.0195,0.4493,-0.0195,-0.0195,0.5275,0.0195,0.0586,0.6056,-0.0195,-0.40737,-0.05174,-0.68670,0.57604,-0.04615,-0.97448,-0.50384,0.42247,-1.27329,0.42791,0.37805,-0.86607,0.183,0.183,0.110,0.110,0.110,-0.110,-0.037,0.623,0.110,-0.110,0.256,-0.110,30.00,1.200
5.5100,sine,0.7,-0.9998,nan,-0.41175,-0.07749,-0.68638,0.57747,-0.07442,-0.97448,-0.50644,0.38041,-1.27318,0.42638,0.33592,-0.86607,0.0977,0.4103,0.0195,0.0586,0.4103,0.0586,-0.0195,0.6056,0.0195,0.0977,0.6056,-0.0195,-0.40737,-0.04909,-0.68670,0.57604,-0.04350,-0.97448,-0.50384,0.42512,-1.27329,0.42791,0.38070,-0.86607,0.110,0.256,0.110,0.037,0.037,-0.110,-0.037,0.476,0.110,-0.110,0.256,-0.110,30.00,1.200
5.5150,sine,0.7,-0.9998,nan,-0.41139,-0.07647,-0.68638,0.57740,-0.07150,-0.97451,-0.50633,0.38264,-1.27327,0.42663,0.33829,-0.86607,0.0586,0.1368,0.0195,0.0195,0.4493,-0.0586,-0.0195,0.6056,0.0195,0.1368,0.6447,-0.0195,-0.40737,-0.04647,-0.68670,0.57604,-0.04088,-0.97448,-0.50384,0.42774,-1.27329,0.42791,0.38332,-0.86607,0.183,0.403,0.110,0.037,0.037,-0.110,-0.037,0.549,0.110,-0.110,0.183,-0.110,30.00,1.200
5.5200,sine,0.7,-0.9998,nan,-0.41110,-0.07625,-0.68647,0.57743,-0.06912,-0.97442,-0.50622,0.38597,-1.27318,0.42671,0.34381,-0.86607,0.0195,-0.0195,0.0195,0.0195,0.6056,-0.0195,-0.0195,0.6447,-0.0586,0.0195,0.6056,-0.0195,-0.40737,-0.04388,-0.68670,0.57604,-0.03829,-0.97448,-0.50384,0.43033,-1.27329,0.42791,0.38591,-0.86607,0.110,0.696,0.110,0.037,0.037,-0.110,-0.037,0.549,0.110,-0.037,0.183,-0.110,30.00,1.200
5.5250,sine,0.6,-0.9998,nan,-0.41124,-0.07643,-0.68647,0.57740,-0.06708,-0.97448,-0.50622,0.38831,-1.27315,0.42715,0.34381,-0.86607,-0.0977,0.0195,0.0195,0.0195,0.3321,-0.0195,-0.0195,0.5275,0.0195,0.1368,0.6056,-0.0195,-0.40737,-0.04132,-0.68670,0.57604,-0.03573,-0.97448,-0.50384,0.43288,-1.27329,0.42791,0.38847,-0.86607,0.183,0.916,0.110,0.110,0.183,-0.110,-0.037,0.476,0.110,-0.183,0.183,-0.110,30.00,1.200
5.5300,sine,0.6,-0.9998,nan,-0.41146,-0.07625,-0.68647,0.57725,-0.06646,-0.97451,-0.50622,0.39083,-1.27318,0.42751,0.34381,-0.86607,0.0195,0.0195,0.0195,0.0586,0.1758,0.0195,0.0977,0.6447,-0.1368,0.0195,0.6056,-0.0195,-0.40737,-0.03880,-0.68670,0.57604,-0.03321,-0.97448,-0.50384,0.43541,-1.27329,0.42791,0.39099,-0.86607,0.256,0.916,0.110,0.037,0.403,-0.110,-0.037,0.403,0.110,-0.183,0.183,-0.110,30.00,1.200
5.5350,sine,0.6,-0.9998,nan,-0.41146,-0.07603,-0.68647,0.57725,-0.06572,-0.97448,-0.50589,0.39448,-1.27318,0.42773,0.35138,-0.86607,0.0195,0.0977,-0.0195,0.0586,0.1368,-0.0195,0.0586,0.6447,0.0195,-0.0195,0.5275,0.0586,-0.40737,-0.03632,-0.68670,0.57604,-0.03073,-0.97448,-0.50384,0.43789,-1.27329,0.42791,0.39347,-0.86607,0.256,0.989,0.110,0.037,0.549,-0.110,-0.037,0.476,0.110,-0.110,0.183,-0.110,30.00,1.200
5.5400,sine,0.6,-0.9998,nan,-0.41139,-0.07559,-0.68647,0.57729,-0.06437,-0.97442,-0.50589,0.39818,-1.27318,0.42813,0.35310,-0.86607,0.0195,0.1758,0.0195,0.0195,0.2540,0.0195,0.0586,0.6447,-0.0586,-0.0586,0.5275,-0.0195,-0.40737,-0.03387,-0.68670,0.57604,-0.02828,-0.97448,-0.50384,0.44033,-1.27329,0.42791,0.39592,-0.86607,0.183,0.989,0.110,0.037,0.476,-0.037,-0.037,0.403,0.110,-0.183,0.183,-0.256,30.00,1.200
5.5450,sine,0.6,-0.9998,nan,-0.41154,-0.07457,-0.68641,0.57707,-0.06375,-0.97448,-0.50574,0.40084,-1.27318,0.42846,0.35855,-0.86607,0.0586,0.0586,0.0195,-0.0977,0.2540,-0.0195,-0.0195,0.6447,0.0195,0.0586,0.4493,-0.0195,-0.40737,-0.03147,-0.68670,0.57604,-0.02588,-0.97448,-0.50384,0.44274,-1.27329,0.42791,0.39832,-0.86607,0.256,0.916,0.110,0.110,0.549,-0.110,-0.037,0.403,0.183,-0.110,0.183,-0.256,30.00,1.200
5.5500,sine,0.5,-0.9998,nan,-0.41157,-0.07325,-0.68647,0.57707,-0.06258,-0.97448,-0.50582,0.40318,-1.27321,0.42864,0.36063,-0.86607,0.0977,0.1368,-0.0195,0.0195,0.1368,-0.0195,-0.0195,0.6447,0.0195,0.0586,0.6056,-0.0195,-0.40737,-0.02911,-0.68670,0.57604,-0.02352,-0.97448,-0.50384,0.44510,-1.27329,0.42791,0.40068,-0.86607,0.256,0.916,0.037,0.037,0.623,-0.110,-0.037,0.403,0.110,-0.110,0.183,0.037,30.00,1.200
5.5550,sine,0.5,-0.9998,nan,-0.41157,-0.07227,-0.68647,0.57707,-0.06123,-0.97448,-0.50574,0.40688,-1.27318,0.42886,0.36063,-0.86607,0.0977,0.2930,0.0586,0.0195,0.1758,-0.0586,-0.0195,0.7619,0.0195,0.0195,0.6056,-0.0195,-0.40737,-0.02679,-0.68670,0.57604,-0.02120,-0.97448,-0.50384,0.44741,-1.27329,0.42791,0.40300,-0.86607,0.183,0.916,0.110,0.110,0.549,-0.037,-0.037,0.403,0.110,-0.183,0.183,0.037,30.00,1.200
5.5600,sine,0.5,-0.9998,nan,-0.41154,-0.07227,-0.68641,0.57677,-0.06101,-0.97448,-0.50582,0.40750,-1.27327,0.42894,0.36520,-0.86607,0.0195,0.2930,0.0586,-0.0977,0.2540,-0.0195,-0.0195,0.4884,-0.0586,0.0586,0.5275,-0.0195,-0.40737,-0.02452,-0.68670,0.57604,-0.01893,-0.97448,-0.50384,0.44968,-1.27329,0.42791,0.40527,-0.86607,0.183,0.916,0.110,0.183,0.623,-0.110,-0.037,0.330,0.110,-0.256,0.110,0.037,30.00,1.200
5.5650,sine,0.5,-0.9998,nan,-0.41139,-0.06956,-0.68641,0.57593,-0.05940,-0.97442,-0.50589,0.41148,-1.27318,0.42897,0.36787,-0.86607,0.1368,0.2930,0.0586,-0.0586,0.2540,-0.0195,-0.0977,0.6447,0.0195,-0.0586,0.5665,-0.0195,-0.40737,-0.02230,-0.68670,0.57604,-0.01671,-0.97448,-0.50384,0.45190,-1.27329,0.42791,0.40749,-0.86607,0.183,1.062,0.110,0.256,0.696,-0.110,-0.037,0.403,0.110,-0.110,0.037,0.037,30.00,1.200
5.5700,sine,0.5,-0.9998,nan,-0.41110,-0.06883,-0.68641,0.57542,-0.05772,-0.97448,-0.50604,0.41554,-1.27318,0.42901,0.36787,-0.86607,-0.0586,0.2930,-0.0586,-0.2149,0.1368,-0.0586,-0.0195,0.6056,0.0195,-0.0195,0.5665,-0.0195,-0.40737,-0.02013,-0.68670,0.57604,-0.01454,-0.97448,-0.50384,0.45407,-1.27329,0.42791,0.40966,-0.86607,0.183,1.062,0.037,0.256,0.696,-0.110,0.037,0.403,0.110,-0.110,0.037,0.037,30.00,1.200
5.5750,sine,0.4,-0.9998,nan,-0.41099,-0.06784,-0.68641,0.57520,-0.05585,-0.97451,-0.50629,0.41890,-1.27329,0.42897,0.37635,-0.86598,0.0195,0.3712,-0.0195,0.0195,0.2540,-0.0586,-0.0195,0.4884,0.0195,-0.0586,0.5275,-0.0195,-0.40737,-0.01802,-0.68670,0.57604,-0.01242,-0.97448,-0.50384,0.45619,-1.27329,0.42791,0.41177,-0.86607,0.183,1.062,0.110,0.183,0.696,-0.037,0.037,0.330,0.110,-0.110,-0.037,-0.110,30.00,1.200
5.5800,sine,0.4,-0.9998,nan,-0.41051,-0.06543,-0.68647,0.57480,-0.05450,-0.97448,-0.50659,0.42157,-1.27321,0.42879,0.38165,-0.86598,0.0195,0.2930,0.0977,-0.0977,0.1758,-0.0195,-0.2149,0.5275,0.0977,-0.0195,0.4103,-0.0195,-0.40737,-0.01595,-0.68670,0.57604,-0.01036,-0.97448,-0.50384,0.45826,-1.27329,0.42791,0.41384,-0.86607,0.110,1.062,0.037,0.183,0.696,-0.110,0.037,0.330,0.110,-0.037,0.037,-0.110,30.00,1.200
5.5850,sine,0.4,-0.9998,nan,-0.41033,-0.06441,-0.68641,0.57451,-0.05348,-0.97448,-0.50677,0.42263,-1.27327,0.42864,0.38253,-0.86607,0.0977,0.1368,0.0977,-0.1758,0.1758,-0.0195,-0.0977,0.6056,0.0195,-0.1368,0.4103,-0.0195,-0.40737,-0.01394,-0.68670,0.57604,-0.00835,-0.97448,-0.50384,0.46026,-1.27329,0.42791,0.41585,-0.86607,0.183,1.136,0.110,0.183,0.769,-0.110,0.037,0.330,0.110,-0.110,0.110,-0.037,30.00,1.200
5.5900,sine,0.4,-0.9998,nan,-0.40985,-0.06338,-0.68638,0.57418,-0.05212,-0.97442,-0.50699,0.42640,-1.27327,0.42857,0.38403,-0.86607,0.1368,0.1368,-0.0195,0.0195,0.2540,0.0195,-0.0195,0.5275,0.0195,-0.0586,0.4493,-0.0195,-0.40737,-0.01199,-0.68670,0.57604,-0.00640,-0.97448,-0.50384,0.46222,-1.27329,0.42791,0.41780,-0.86607,0.037,1.282,0.037,0.256,0.842,-0.110,0.037,0.403,0.110,-0.037,0.110,-0.037,30.00,1.200
5.5950,sine,0.3,-0.9998,nan,-0.40960,-0.06254,-0.68638,0.57396,-0.05125,-0.97442,-0.50706,0.42936,-1.27327,0.42846,0.38746,-0.86607,0.0977,0.2540,0.0195,-0.0977,0.2540,-0.0195,-0.2149,0.5275,0.0195,-0.0195,0.4493,-0.0195,-0.40737,-0.01010,-0.68670,0.57604,-0.00451,-0.97448,-0.50384,0.46411,-1.27329,0.42791,0.41969,-0.86607,0.110,1.282,0.037,0.183,0.769,-0.110,0.037,0.403,0.110,-0.037,0.110,-0.037,30.00,1.200
5.6000,sine,0.3,-0.9998,nan,-0.40923,-0.06083,-0.68641,0.57367,-0.04938,-0.97448,-0.50717,0.43210,-1.27327,0.42832,0.39101,-0.86598,0.0977,0.2540,0.0586,-0.0977,0.3321,-0.0195,-0.0195,0.5275,0.0195,0.0195,0.4884,-0.0195,-0.40737,-0.00827,-0.68670,0.57604,-0.00267,-0.97448,-0.50384,0.46594,-1.27329,0.42791,0.42152,-0.86607,0.037,1.282,0.110,0.256,0.842,-0.110,-0.037,0.330,0.110,-0.110,0.037,0.037,30.00,1.200
5.6050,sine,0.3,-0.9998,nan,-0.40898,-0.06028,-0.68633,0.57345,-0.04818,-0.97442,-0.50706,0.43440,-1.27338,0.42832,0.39152,-0.86607,0.1758,0.2149,0.0195,0.0195,0.2540,-0.0195,-0.0195,0.5275,-0.0195,0.0195,0.4493,-0.0586,-0.40737,-0.00650,-0.68670,0.57604,-0.00090,-0.97448,-0.50384,0.46771,-1.27329,0.42791,0.42329,-0.86607,0.037,1.355,0.037,0.256,0.842,-0.110,0.037,0.403,0.110,-0.037,-0.037,0.037,30.00,1.200
5.6100,sine,0.3,-0.9998,nan,-0.40865,-0.05943,-0.68641,0.57323,-0.04697,-0.97442,-0.50706,0.43616,-1.27327,0.42832,0.39456,-0.86607,0.0977,0.2540,-0.0586,-0.0977,0.3321,-0.0195,-0.0195,0.5275,0.0195,-0.0195,0.5665,-0.0195,-0.40737,-0.00479,-0.68670,0.57604,0.00081,-0.97448,-0.50384,0.46942,-1.27329,0.42791,0.42500,-0.86607,0.037,1.355,0.110,0.183,0.842,-0.110,-0.037,0.403,0.110,-0.110,-0.037,0.037,30.00,1.200
5.6150,sine,0.3,-0.9998,nan,-0.40846,-0.05819,-0.68633,0.57294,-0.04591,-0.97442,-0.50699,0.43766,-1.27327,0.42832,0.39737,-0.86607,0.0195,0.2540,-0.0195,-0.0195,0.2540,-0.0195,0.0586,0.6056,-0.0195,0.0195,0.4103,-0.0195,-0.40737,-0.00314,-0.68670,0.57604,0.00245,-0.97448,-0.50384,0.47106,-1.27329,0.42791,0.42665,-0.86607,0.110,1.429,0.110,0.256,0.916,-0.110,-0.037,0.330,0.110,-0.110,0.037,-0.110,30.00,1.200
5.6200,sine,0.2,-0.9998,nan,-0.40835,-0.05732,-0.68641,0.57283,-0.04503,-0.97442,-0.50699,0.44128,-1.27332,0.42832,0.40051,-0.86601,0.0195,0.1758,-0.0195,0.0195,0.1758,0.0195,-0.0195,0.4493,0.0586,-0.0977,0.3712,-0.0586,-0.40737,-0.00156,-0.68670,0.57604,0.00403,-0.97448,-0.50384,0.47264,-1.27329,0.42791,0.42822,-0.86607,0.110,1.355,0.183,0.256,0.989,-0.110,-0.037,0.330,0.110,-0.110,0.037,-0.037,30.00,1.200
5.6250,sine,0.2,-0.9998,nan,-0.40817,-0.05655,-0.68641,0.57264,-0.04397,-0.97448,-0.50691,0.44248,-1.27329,0.42839,0.40242,-0.86607,-0.0195,0.0977,0.0586,-0.0977,0.1758,-0.0586,-0.0586,0.4103,0.0195,-0.0195,0.3321,-0.0977,-0.40737,-0.00005,-0.68670,0.57604,0.00554,-0.97448,-0.50384,0.47415,-1.27329,0.42791,0.42974,-0.86607,0.037,1.429,0.110,0.256,1.062,-0.110,-0.037,0.476,0.110,-0.110,0.183,-0.037,30.00,1.200
5.6300,sine,0.2,-0.9998,nan,-0.40810,-0.05552,-0.68633,0.57239,-0.04313,-0.97448,-0.50688,0.44541,-1.27329,0.42839,0.40347,-0.86607,-0.0977,0.1758,-0.0195,0.0195,0.1758,-0.0195,-0.0195,0.4884,0.0195,-0.0195,0.2930,0.0586,-0.40737,0.00139,-0.68670,0.57604,0.00698,-0.97448,-0.50384,0.47560,-1.27329,0.42791,0.43118,-0.86607,0.037,1.502,0.037,0.256,0.989,-0.110,-0.037,0.330,0.110,-0.110,0.183,-0.037,30.00,1.200
5.6350,sine,0.2,-0.9998,nan,-0.40799,-0.05505,-0.68633,0.57231,-0.04196,-0.97442,-0.50677,0.44661,-1.27332,0.42846,0.40563,-0.86607,0.1368,0.1368,0.0195,-0.0977,0.1758,-0.0195,-0.0195,0.4884,0.0195,-0.0586,0.2540,0.0977,-0.40737,0.00276,-0.68670,0.57604,0.00836,-0.97448,-0.50384,0.47697,-1.27329,0.42791,0.43255,-0.86607,0.037,1.502,0.110,0.256,1.062,-0.110,0.037,0.403,0.110,-0.110,0.183,-0.110,30.00,1.200
5.6400,sine,0.2,-0.9998,nan,-0.40784,-0.05435,-0.68633,0.57221,-0.04101,-0.97442,-0.50662,0.44906,-1.27332,0.42846,0.40779,-0.86607,0.0195,0.0977,0.0586,0.1368,0.1758,-0.0195,-0.0195,0.2930,-0.0977,0.0977,0.3712,-0.0977,-0.40737,0.00407,-0.68670,0.57604,0.00966,-0.97448,-0.50384,0.47827,-1.27329,0.42791,0.43386,-0.86607,0.110,1.648,0.037,0.256,1.062,-0.110,-0.037,0.476,0.183,-0.037,0.183,-0.256,30.00,1.200
5.6450,sine,0.1,-0.9998,nan,-0.40770,-0.05395,-0.68633,0.57188,-0.03999,-0.97448,-0.50647,0.45060,-1.27329,0.42857,0.40845,-0.86601,0.0586,0.0977,0.0195,0.0195,0.1758,-0.0195,-0.1368,0.3321,-0.0195,0.0195,0.2540,-0.0586,-0.40737,0.00530,-0.68670,0.57604,0.01089,-0.97448,-0.50384,0.47951,-1.27329,0.42791,0.43509,-0.86607,0.110,1.648,0.110,0.256,1.136,-0.110,-0.037,0.476,0.037,-0.110,0.110,-0.110,30.00,1.200
5.6500,sine,0.1,-0.9998,nan,-0.40781,-0.05348,-0.68633,0.57180,-0.03904,-0.97442,-0.50659,0.45192,-1.27338,0.42850,0.41101,-0.86607,0.0195,0.1758,-0.0586,0.0195,0.1368,-0.0195,-0.0195,0.2930,0.0586,-0.0195,0.3321,-0.0977,-0.40737,0.00646,-0.68670,0.57604,0.01205,-0.97448,-0.50384,0.48067,-1.27329,0.42791,0.43625,-0.86607,0.037,1.648,0.110,0.256,1.209,-0.110,-0.037,0.476,0.110,-0.037,0.110,-0.256,30.00,1.200
5.6550,sine,1.1,-0.9998,nan,-0.40770,-0.05304,-0.68633,0.57169,-0.03860,-0.97442,-0.50647,0.45345,-1.27327,0.42850,0.41327,-0.86607,0.0195,0.0977,0.0195,-0.0977,0.1758,-0.0195,-0.0195,0.2540,0.0195,-0.0195,0.3321,0.0977,-0.40737,0.00754,-0.68670,0.57604,0.01314,-0.97448,-0.50384,0.48175,-1.27329,0.42791,0.43733,-0.86607,0.037,1.722,0.037,0.256,1.136,-0.110,-0.037,0.476,0.110,-0.110,0.037,-0.037,30.00,1.200
5.6600,sine,0.1,-0.9998,nan,-0.40759,-0.05264,-0.68641,0.57158,-0.03779,-0.97442,-0.50640,0.45517,-1.27329,0.42853,0.41492,-0.86607,0.1758,0.0977,0.0195,-0.0977,0.2540,-0.0195,-0.0195,0.2540,0.0195,0.0586,0.3321,-0.0586,-0.40737,0.00856,-0.68670,0.57604,0.01415,-0.97448,-0.50384,0.48276,-1.27329,0.42791,0.43835,-0.86607,0.183,1.722,0.110,0.256,1.136,-0.110,-0.037,0.476,0.110,-0.110,0.183,0.037,30.00,1.200
5.6650,sine,0.1,-0.9998,nan,-0.40759,-0.05227,-0.68641,0.57140,-0.03695,-0.97442,-0.50647,0.45678,-1.27332,0.42846,0.41528,-0.86601,0.0195,0.1758,0.0195,0.0977,0.0586,-0.0195,0.0195,0.3321,0.0586,-0.0195,0.1758,-0.0586,-0.40737,0.00949,-0.68670,0.57604,0.01508,-0.97448,-0.50384,0.48370,-1.27329,0.42791,0.43928,-0.86607,0.183,1.795,0.037,0.256,1.209,-0.110,-0.037,0.476,0.110,-0.037,0.183,-0.256,30.00,1.200
5.6700,sine,0.1,-0.9998,nan,-0.40759,-0.05194,-0.68633,0.57140,-0.03641,-0.97442,-0.50647,0.45820,-1.27327,0.42846,0.41675,-0.86601,0.1368,0.0977,0.0195,-0.0977,-0.0195,-0.0195,0.0195,0.3712,0.0195,-0.0586,0.2540,-0.0586,-0.40737,0.01035,-0.68670,0.57604,0.01595,-0.97448,-0.50384,0.48456,-1.27329,0.42791,0.44014,-0.86607,0.183,1.795,0.110,0.256,1.282,-0.037,-0.037,0.476,0.037,-0.110,0.256,0.037,30.00,1.200
5.6750,sine,0.1,-0.9998,nan,-0.40751,-0.05139,-0.68638,0.57129,-0.03597,-0.97442,-0.50647,0.45923,-1.27329,0.42839,0.41879,-0.86607,0.0195,0.1368,0.0195,0.0195,0.0586,-0.0195,-0.0195,0.2540,0.0977,-0.0195,0.2540,-0.0195,-0.40737,0.01114,-0.68670,0.57604,0.01673,-0.97448,-0.50384,0.48535,-1.27329,0.42791,0.44093,-0.86607,0.037,1.795,0.037,0.256,1.282,-0.110,-0.037,0.476,0.183,-0.110,0.256,-0.110,30.00,1.200
5.6800,sine,1.0,-0.9998,nan,-0.40751,-0.05110,-0.68633,0.57118,-0.03538,-0.97439,-0.50647,0.46058,-1.27327,0.42839,0.41982,-0.86598,0.0977,0.1758,-0.0586,0.0195,0.1758,-0.0195,0.0977,0.2540,-0.0586,-0.0195,0.3321,0.0586,-0.40737,0.01185,-0.68670,0.57604,0.01744,-0.97448,-0.50384,0.48605,-1.27329,0.42791,0.44164,-0.86607,0.110,1.795,0.037,0.256,1.282,-0.110,-0.037,0.403,0.037,-0.037,0.183,-0.037,30.00,1.200
5.6850,sine,0.3,-0.9998,nan,-0.40751,-0.05077,-0.68633,0.57111,-0.03502,-0.97442,-0.50647,0.46197,-1.27332,0.42839,0.42029,-0.86607,0.0195,0.1368,0.0195,-0.0195,0.1758,0.0195,-0.0195,0.2149,0.1368,-0.0195,0.2540,0.0195,-0.40737,0.01248,-0.68670,0.57604,0.01807,-0.97448,-0.50384,0.48668,-1.27329,0.42791,0.44227,-0.86607,0.037,1.868,0.110,0.256,1.282,-0.037,-0.037,0.476,0.110,-0.183,0.183,-0.037,30.00,1.200
5.6900,sine,1.0,-0.9998,nan,-0.40748,-0.05041,-0.68633,0.57096,-0.03432,-0.97442,-0.50647,0.46307,-1.27338,0.42839,0.42154,-0.86607,0.0586,0.1758,0.0195,-0.1368,0.0977,-0.0195,-0.0195,0.3321,0.0195,-0.0195,0.2540,-0.0586,-0.40737,0.01303,-0.68670,0.57604,0.01862,-0.97448,-0.50384,0.48723,-1.27329,0.42791,0.44282,-0.86607,0.037,1.868,-0.037,0.256,1.282,-0.110,-0.037,0.476,0.110,-0.037,0.183,0.037,30.00,1.200
5.6950,sine,0.9,-0.9998,nan,-0.40740,-0.05000,-0.68641,0.57089,-0.03374,-0.97442,-0.50647,0.46475,-1.27327,0.42839,0.42296,-0.86601,0.0586,0.0977,-0.0195,0.0195,0.1368,-0.0195,-0.0195,0.2540,0.0195,-0.0586,0.2540,-0.0195,-0.40737,0.01350,-0.68670,0.57604,0.01909,-0.97448,-0.50384,0.48771,-1.27329,0.42791,0.44329,-0.86607,0.110,1.868,0.110,0.256,1.282,-0.110,-0.110,0.403,0.110,-0.183,0.183,-0.110,30.00,1.200
5.7000,sine,0.9,-0.9998,nan,-0.40744,-0.04964,-0.68633,0.57089,-0.03319,-0.97442,-0.50659,0.46584,-1.27327,0.42832,0.42369,-0.86601,0.0586,0.0977,0.0195,0.0195,0.0977,-0.0977,-0.0195,0.2149,-0.0195,0.0586,0.2540,0.0977,-0.40737,0.01389,-0.68670,0.57604,0.01949,-0.97448,-0.50384,0.48810,-1.27329,0.42791,0.44368,-0.86607,0.037,1.868,0.037,0.256,1.355,-0.110,-0.037,0.403,0.183,-0.110,0.183,0.037,30.00,1.200
5.7050,sine,0.9,-0.9998,nan,-0.40733,-0.04924,-0.68633,0.57067,-0.03286,-0.97442,-0.50647,0.46720,-1.27338,0.42828,0.42369,-0.86601,0.0195,0.0195,-0.0195,0.0195,0.0586,-0.0977,-0.0586,0.2149,0.0586,-0.0586,0.2540,-0.0195,-0.40737,0.01421,-0.68670,0.57604,0.01980,-0.97448,-0.50384,0.48842,-1.27329,0.42791,0.44400,-0.86607,0.110,1.868,-0.037,0.256,1.355,-0.110,-0.037,0.476,0.110,-0.110,0.183,-0.037,30.00,1.200
5.7100,sine,0.9,-0.9998,nan,-0.40740,-0.04883,-0.68633,0.57067,-0.03224,-0.97442,-0.50647,0.46804,-1.27332,0.42821,0.42369,-0.86595,0.1368,0.0195,0.0195,0.0195,0.0586,-0.0977,-0.0195,0.2930,0.0586,-0.0195,0.2540,-0.0195,-0.40737,0.01444,-0.68670,0.57604,0.02004,-0.97448,-0.50384,0.48865,-1.27329,0.42791,0.44423,-0.86607,0.183,1.868,0.110,0.256,1.282,-0.110,-0.037,0.403,0.110,-0.110,0.183,-0.256,30.00,1.200
5.7150,sine,0.8,-0.9998,nan,-0.40748,-0.04847,-0.68633,0.57067,-0.03191,-0.97442,-0.50647,0.46928,-1.27332,0.42821,0.42369,-0.86601,0.0195,0.0977,0.0195,-0.0195,0.0586,-0.0586,-0.0195,0.2540,-0.0195,-0.0195,0.2540,-0.0195,-0.40737,0.01460,-0.68670,0.57604,0.02019,-0.97448,-0.50384,0.48881,-1.27329,0.42791,0.44439,-0.86607,0.037,1.941,0.037,0.256,1.355,-0.110,-0.037,0.403,0.110,-0.110,0.183,0.037,30.00,1.200
